,mac,mac_num,key_point_num,mean_rssi,var_rssi,x_pos,y_pos
873,50:d4:f7:b9:c0:fe,9,0,-100.0,0.0,309,254
874,50:d4:f7:b9:c0:fe,9,1,-100.0,0.0,323,265
875,50:d4:f7:b9:c0:fe,9,2,-100.0,0.0,327,237
876,50:d4:f7:b9:c0:fe,9,3,-100.0,0.0,339,250
877,50:d4:f7:b9:c0:fe,9,4,-100.0,0.0,343,222
878,50:d4:f7:b9:c0:fe,9,5,-100.0,0.0,355,234
879,50:d4:f7:b9:c0:fe,9,6,-100.0,0.0,355,209
880,50:d4:f7:b9:c0:fe,9,7,-100.0,0.0,366,220
881,50:d4:f7:b9:c0:fe,9,8,-100.0,0.0,374,188
882,50:d4:f7:b9:c0:fe,9,9,-100.0,0.0,386,201
883,50:d4:f7:b9:c0:fe,9,10,-100.0,0.0,386,235
884,50:d4:f7:b9:c0:fe,9,11,-100.0,0.0,400,219
885,50:d4:f7:b9:c0:fe,9,12,-100.0,0.0,414,235
886,50:d4:f7:b9:c0:fe,9,13,-100.0,0.0,402,247
887,50:d4:f7:b9:c0:fe,9,14,-100.0,0.0,393,169
888,50:d4:f7:b9:c0:fe,9,15,-100.0,0.0,402,187
889,50:d4:f7:b9:c0:fe,9,16,-100.0,0.0,423,168
890,50:d4:f7:b9:c0:fe,9,17,-100.0,0.0,443,186
891,50:d4:f7:b9:c0:fe,9,18,-100.0,0.0,452,166
892,50:d4:f7:b9:c0:fe,9,19,-100.0,0.0,467,185
893,50:d4:f7:b9:c0:fe,9,20,-100.0,0.0,475,169
894,50:d4:f7:b9:c0:fe,9,21,-100.0,0.0,492,185
895,50:d4:f7:b9:c0:fe,9,22,-100.0,0.0,494,169
896,50:d4:f7:b9:c0:fe,9,23,-100.0,0.0,514,187
897,50:d4:f7:b9:c0:fe,9,24,-100.0,0.0,512,170
898,50:d4:f7:b9:c0:fe,9,25,-100.0,0.0,393,159
899,50:d4:f7:b9:c0:fe,9,26,-100.0,0.0,391,146
900,50:d4:f7:b9:c0:fe,9,27,-100.0,0.0,413,159
901,50:d4:f7:b9:c0:fe,9,28,-100.0,0.0,414,146
902,50:d4:f7:b9:c0:fe,9,29,-100.0,0.0,440,157
903,50:d4:f7:b9:c0:fe,9,30,-100.0,0.0,440,146
904,50:d4:f7:b9:c0:fe,9,31,-100.0,0.0,464,145
905,50:d4:f7:b9:c0:fe,9,32,-100.0,0.0,464,162
906,50:d4:f7:b9:c0:fe,9,33,-100.0,0.0,485,156
907,50:d4:f7:b9:c0:fe,9,34,-100.0,0.0,484,145
908,50:d4:f7:b9:c0:fe,9,35,-100.0,0.0,509,146
909,50:d4:f7:b9:c0:fe,9,36,-100.0,0.0,510,157
910,50:d4:f7:b9:c0:fe,9,37,-100.0,0.0,527,145
911,50:d4:f7:b9:c0:fe,9,38,-100.0,0.0,524,162
912,50:d4:f7:b9:c0:fe,9,39,-100.0,0.0,533,162
913,50:d4:f7:b9:c0:fe,9,40,-100.0,0.0,528,185
914,50:d4:f7:b9:c0:fe,9,41,-100.0,0.0,543,145
915,50:d4:f7:b9:c0:fe,9,42,-100.0,0.0,544,156
916,50:d4:f7:b9:c0:fe,9,43,-100.0,0.0,560,145
917,50:d4:f7:b9:c0:fe,9,44,-100.0,0.0,559,156
918,50:d4:f7:b9:c0:fe,9,45,-100.0,0.0,544,169
919,50:d4:f7:b9:c0:fe,9,46,-100.0,0.0,544,187
920,50:d4:f7:b9:c0:fe,9,47,-100.0,0.0,560,169
921,50:d4:f7:b9:c0:fe,9,48,-100.0,0.0,561,187
922,50:d4:f7:b9:c0:fe,9,49,-100.0,0.0,579,168
923,50:d4:f7:b9:c0:fe,9,50,-100.0,0.0,585,185
924,50:d4:f7:b9:c0:fe,9,51,-100.0,0.0,569,155
925,50:d4:f7:b9:c0:fe,9,52,-100.0,0.0,567,146
926,50:d4:f7:b9:c0:fe,9,53,-100.0,0.0,581,146
927,50:d4:f7:b9:c0:fe,9,54,-100.0,0.0,595,157
928,50:d4:f7:b9:c0:fe,9,55,-100.0,0.0,593,146
929,50:d4:f7:b9:c0:fe,9,56,-100.0,0.0,582,158
930,50:d4:f7:b9:c0:fe,9,57,-100.0,0.0,613,145
931,50:d4:f7:b9:c0:fe,9,58,-100.0,0.0,614,156
932,50:d4:f7:b9:c0:fe,9,59,-100.0,0.0,634,147
933,50:d4:f7:b9:c0:fe,9,60,-100.0,0.0,634,156
934,50:d4:f7:b9:c0:fe,9,61,-100.0,0.0,597,169
935,50:d4:f7:b9:c0:fe,9,62,-100.0,0.0,606,186
936,50:d4:f7:b9:c0:fe,9,63,-100.0,0.0,618,169
937,50:d4:f7:b9:c0:fe,9,64,-100.0,0.0,637,168
938,50:d4:f7:b9:c0:fe,9,65,-100.0,0.0,640,187
939,50:d4:f7:b9:c0:fe,9,66,-100.0,0.0,625,189
940,50:d4:f7:b9:c0:fe,9,67,-100.0,0.0,608,208
941,50:d4:f7:b9:c0:fe,9,68,-100.0,0.0,610,233
942,50:d4:f7:b9:c0:fe,9,69,-100.0,0.0,629,233
943,50:d4:f7:b9:c0:fe,9,70,-100.0,0.0,629,213
944,50:d4:f7:b9:c0:fe,9,71,-100.0,0.0,660,170
945,50:d4:f7:b9:c0:fe,9,72,-100.0,0.0,653,188
946,50:d4:f7:b9:c0:fe,9,73,-100.0,0.0,674,186
947,50:d4:f7:b9:c0:fe,9,74,-100.0,0.0,665,198
948,50:d4:f7:b9:c0:fe,9,75,-100.0,0.0,677,210
949,50:d4:f7:b9:c0:fe,9,76,-100.0,0.0,689,202
950,50:d4:f7:b9:c0:fe,9,77,-89.71428571428571,1.0612244897959184,699,213
951,50:d4:f7:b9:c0:fe,9,78,-89.33333333333333,2.8888888888888893,694,222
952,50:d4:f7:b9:c0:fe,9,79,-92.0,0.0,679,224
953,50:d4:f7:b9:c0:fe,9,80,-87.61904761904762,2.3310657596371875,673,231
954,50:d4:f7:b9:c0:fe,9,81,-100.0,0.0,669,163
955,50:d4:f7:b9:c0:fe,9,82,-100.0,0.0,677,141
956,50:d4:f7:b9:c0:fe,9,83,-87.9,4.889999999999999,684,178
957,50:d4:f7:b9:c0:fe,9,84,-91.0,2.6666666666666665,683,161
958,50:d4:f7:b9:c0:fe,9,85,-90.0,0.0,697,175
959,50:d4:f7:b9:c0:fe,9,86,-91.0,0.8571428571428571,697,193
960,50:d4:f7:b9:c0:fe,9,87,-100.0,0.0,719,196
961,50:d4:f7:b9:c0:fe,9,88,-87.81818181818181,3.7851239669421486,708,209
962,50:d4:f7:b9:c0:fe,9,89,-100.0,0.0,720,221
963,50:d4:f7:b9:c0:fe,9,90,-100.0,0.0,739,215
964,50:d4:f7:b9:c0:fe,9,91,-100.0,0.0,735,232
965,50:d4:f7:b9:c0:fe,9,92,-100.0,0.0,757,235
966,50:d4:f7:b9:c0:fe,9,93,-100.0,0.0,749,247
967,50:d4:f7:b9:c0:fe,9,94,-100.0,0.0,770,246
968,50:d4:f7:b9:c0:fe,9,95,-100.0,0.0,760,259
969,50:d4:f7:b9:c0:fe,9,96,-100.0,0.0,779,265
970,50:d4:f7:ff:ec:30,10,0,-100.0,0.0,309,254
971,50:d4:f7:ff:ec:30,10,1,-100.0,0.0,323,265
972,50:d4:f7:ff:ec:30,10,2,-100.0,0.0,327,237
973,50:d4:f7:ff:ec:30,10,3,-100.0,0.0,339,250
974,50:d4:f7:ff:ec:30,10,4,-100.0,0.0,343,222
975,50:d4:f7:ff:ec:30,10,5,-100.0,0.0,355,234
976,50:d4:f7:ff:ec:30,10,6,-100.0,0.0,355,209
977,50:d4:f7:ff:ec:30,10,7,-100.0,0.0,366,220
978,50:d4:f7:ff:ec:30,10,8,-100.0,0.0,374,188
979,50:d4:f7:ff:ec:30,10,9,-100.0,0.0,386,201
980,50:d4:f7:ff:ec:30,10,10,-100.0,0.0,386,235
981,50:d4:f7:ff:ec:30,10,11,-100.0,0.0,400,219
982,50:d4:f7:ff:ec:30,10,12,-100.0,0.0,414,235
983,50:d4:f7:ff:ec:30,10,13,-100.0,0.0,402,247
984,50:d4:f7:ff:ec:30,10,14,-100.0,0.0,393,169
985,50:d4:f7:ff:ec:30,10,15,-100.0,0.0,402,187
986,50:d4:f7:ff:ec:30,10,16,-100.0,0.0,423,168
987,50:d4:f7:ff:ec:30,10,17,-100.0,0.0,443,186
988,50:d4:f7:ff:ec:30,10,18,-100.0,0.0,452,166
989,50:d4:f7:ff:ec:30,10,19,-100.0,0.0,467,185
990,50:d4:f7:ff:ec:30,10,20,-100.0,0.0,475,169
991,50:d4:f7:ff:ec:30,10,21,-100.0,0.0,492,185
992,50:d4:f7:ff:ec:30,10,22,-100.0,0.0,494,169
993,50:d4:f7:ff:ec:30,10,23,-100.0,0.0,514,187
994,50:d4:f7:ff:ec:30,10,24,-100.0,0.0,512,170
995,50:d4:f7:ff:ec:30,10,25,-100.0,0.0,393,159
996,50:d4:f7:ff:ec:30,10,26,-100.0,0.0,391,146
997,50:d4:f7:ff:ec:30,10,27,-100.0,0.0,413,159
998,50:d4:f7:ff:ec:30,10,28,-100.0,0.0,414,146
999,50:d4:f7:ff:ec:30,10,29,-100.0,0.0,440,157
1000,50:d4:f7:ff:ec:30,10,30,-100.0,0.0,440,146
1001,50:d4:f7:ff:ec:30,10,31,-100.0,0.0,464,145
1002,50:d4:f7:ff:ec:30,10,32,-100.0,0.0,464,162
1003,50:d4:f7:ff:ec:30,10,33,-100.0,0.0,485,156
1004,50:d4:f7:ff:ec:30,10,34,-100.0,0.0,484,145
1005,50:d4:f7:ff:ec:30,10,35,-100.0,0.0,509,146
1006,50:d4:f7:ff:ec:30,10,36,-100.0,0.0,510,157
1007,50:d4:f7:ff:ec:30,10,37,-100.0,0.0,527,145
1008,50:d4:f7:ff:ec:30,10,38,-100.0,0.0,524,162
1009,50:d4:f7:ff:ec:30,10,39,-100.0,0.0,533,162
1010,50:d4:f7:ff:ec:30,10,40,-100.0,0.0,528,185
1011,50:d4:f7:ff:ec:30,10,41,-100.0,0.0,543,145
1012,50:d4:f7:ff:ec:30,10,42,-100.0,0.0,544,156
1013,50:d4:f7:ff:ec:30,10,43,-100.0,0.0,560,145
1014,50:d4:f7:ff:ec:30,10,44,-100.0,0.0,559,156
1015,50:d4:f7:ff:ec:30,10,45,-100.0,0.0,544,169
1016,50:d4:f7:ff:ec:30,10,46,-100.0,0.0,544,187
1017,50:d4:f7:ff:ec:30,10,47,-100.0,0.0,560,169
1018,50:d4:f7:ff:ec:30,10,48,-100.0,0.0,561,187
1019,50:d4:f7:ff:ec:30,10,49,-100.0,0.0,579,168
1020,50:d4:f7:ff:ec:30,10,50,-100.0,0.0,585,185
1021,50:d4:f7:ff:ec:30,10,51,-100.0,0.0,569,155
1022,50:d4:f7:ff:ec:30,10,52,-100.0,0.0,567,146
1023,50:d4:f7:ff:ec:30,10,53,-100.0,0.0,581,146
1024,50:d4:f7:ff:ec:30,10,54,-100.0,0.0,595,157
1025,50:d4:f7:ff:ec:30,10,55,-100.0,0.0,593,146
1026,50:d4:f7:ff:ec:30,10,56,-100.0,0.0,582,158
1027,50:d4:f7:ff:ec:30,10,57,-100.0,0.0,613,145
1028,50:d4:f7:ff:ec:30,10,58,-100.0,0.0,614,156
1029,50:d4:f7:ff:ec:30,10,59,-100.0,0.0,634,147
1030,50:d4:f7:ff:ec:30,10,60,-100.0,0.0,634,156
1031,50:d4:f7:ff:ec:30,10,61,-100.0,0.0,597,169
1032,50:d4:f7:ff:ec:30,10,62,-100.0,0.0,606,186
1033,50:d4:f7:ff:ec:30,10,63,-100.0,0.0,618,169
1034,50:d4:f7:ff:ec:30,10,64,-100.0,0.0,637,168
1035,50:d4:f7:ff:ec:30,10,65,-100.0,0.0,640,187
1036,50:d4:f7:ff:ec:30,10,66,-100.0,0.0,625,189
1037,50:d4:f7:ff:ec:30,10,67,-100.0,0.0,608,208
1038,50:d4:f7:ff:ec:30,10,68,-100.0,0.0,610,233
1039,50:d4:f7:ff:ec:30,10,69,-100.0,0.0,629,233
1040,50:d4:f7:ff:ec:30,10,70,-100.0,0.0,629,213
1041,50:d4:f7:ff:ec:30,10,71,-100.0,0.0,660,170
1042,50:d4:f7:ff:ec:30,10,72,-100.0,0.0,653,188
1043,50:d4:f7:ff:ec:30,10,73,-100.0,0.0,674,186
1044,50:d4:f7:ff:ec:30,10,74,-100.0,0.0,665,198
1045,50:d4:f7:ff:ec:30,10,75,-100.0,0.0,677,210
1046,50:d4:f7:ff:ec:30,10,76,-100.0,0.0,689,202
1047,50:d4:f7:ff:ec:30,10,77,-100.0,0.0,699,213
1048,50:d4:f7:ff:ec:30,10,78,-100.0,0.0,694,222
1049,50:d4:f7:ff:ec:30,10,79,-100.0,0.0,679,224
1050,50:d4:f7:ff:ec:30,10,80,-100.0,0.0,673,231
1051,50:d4:f7:ff:ec:30,10,81,-100.0,0.0,669,163
1052,50:d4:f7:ff:ec:30,10,82,-100.0,0.0,677,141
1053,50:d4:f7:ff:ec:30,10,83,-100.0,0.0,684,178
1054,50:d4:f7:ff:ec:30,10,84,-100.0,0.0,683,161
1055,50:d4:f7:ff:ec:30,10,85,-100.0,0.0,697,175
1056,50:d4:f7:ff:ec:30,10,86,-100.0,0.0,697,193
1057,50:d4:f7:ff:ec:30,10,87,-100.0,0.0,719,196
1058,50:d4:f7:ff:ec:30,10,88,-100.0,0.0,708,209
1059,50:d4:f7:ff:ec:30,10,89,-100.0,0.0,720,221
1060,50:d4:f7:ff:ec:30,10,90,-100.0,0.0,739,215
1061,50:d4:f7:ff:ec:30,10,91,-100.0,0.0,735,232
1062,50:d4:f7:ff:ec:30,10,92,-100.0,0.0,757,235
1063,50:d4:f7:ff:ec:30,10,93,-100.0,0.0,749,247
1064,50:d4:f7:ff:ec:30,10,94,-100.0,0.0,770,246
1065,50:d4:f7:ff:ec:30,10,95,-100.0,0.0,760,259
1066,50:d4:f7:ff:ec:30,10,96,-100.0,0.0,779,265
1067,50:d4:f7:b9:a7:ae,11,0,-100.0,0.0,309,254
1068,50:d4:f7:b9:a7:ae,11,1,-100.0,0.0,323,265
1069,50:d4:f7:b9:a7:ae,11,2,-100.0,0.0,327,237
1070,50:d4:f7:b9:a7:ae,11,3,-100.0,0.0,339,250
1071,50:d4:f7:b9:a7:ae,11,4,-100.0,0.0,343,222
1072,50:d4:f7:b9:a7:ae,11,5,-100.0,0.0,355,234
1073,50:d4:f7:b9:a7:ae,11,6,-100.0,0.0,355,209
1074,50:d4:f7:b9:a7:ae,11,7,-100.0,0.0,366,220
1075,50:d4:f7:b9:a7:ae,11,8,-100.0,0.0,374,188
1076,50:d4:f7:b9:a7:ae,11,9,-100.0,0.0,386,201
1077,50:d4:f7:b9:a7:ae,11,10,-100.0,0.0,386,235
1078,50:d4:f7:b9:a7:ae,11,11,-100.0,0.0,400,219
1079,50:d4:f7:b9:a7:ae,11,12,-100.0,0.0,414,235
1080,50:d4:f7:b9:a7:ae,11,13,-100.0,0.0,402,247
1081,50:d4:f7:b9:a7:ae,11,14,-100.0,0.0,393,169
1082,50:d4:f7:b9:a7:ae,11,15,-100.0,0.0,402,187
1083,50:d4:f7:b9:a7:ae,11,16,-100.0,0.0,423,168
1084,50:d4:f7:b9:a7:ae,11,17,-93.0,0.0,443,186
1085,50:d4:f7:b9:a7:ae,11,18,-100.0,0.0,452,166
1086,50:d4:f7:b9:a7:ae,11,19,-87.5625,6.24609375,467,185
1087,50:d4:f7:b9:a7:ae,11,20,-87.55555555555556,7.802469135802468,475,169
1088,50:d4:f7:b9:a7:ae,11,21,-100.0,0.0,492,185
1089,50:d4:f7:b9:a7:ae,11,22,-87.575,3.544375,494,169
1090,50:d4:f7:b9:a7:ae,11,23,-85.93457943925233,5.3321687483623,514,187
1091,50:d4:f7:b9:a7:ae,11,24,-84.16981132075472,9.499466002135991,512,170
1092,50:d4:f7:b9:a7:ae,11,25,-100.0,0.0,393,159
1093,50:d4:f7:b9:a7:ae,11,26,-100.0,0.0,391,146
1094,50:d4:f7:b9:a7:ae,11,27,-100.0,0.0,413,159
1095,50:d4:f7:b9:a7:ae,11,28,-100.0,0.0,414,146
1096,50:d4:f7:b9:a7:ae,11,29,-100.0,0.0,440,157
1097,50:d4:f7:b9:a7:ae,11,30,-100.0,0.0,440,146
1098,50:d4:f7:b9:a7:ae,11,31,-100.0,0.0,464,145
1099,50:d4:f7:b9:a7:ae,11,32,-100.0,0.0,464,162
1100,50:d4:f7:b9:a7:ae,11,33,-88.0,4.75,485,156
1101,50:d4:f7:b9:a7:ae,11,34,-87.66666666666667,1.5555555555555558,484,145
1102,50:d4:f7:b9:a7:ae,11,35,-85.53488372093024,8.66738777717685,509,146
1103,50:d4:f7:b9:a7:ae,11,36,-87.1842105263158,5.360803324099723,510,157
1104,50:d4:f7:b9:a7:ae,11,37,-85.83177570093459,6.569831426325446,527,145
1105,50:d4:f7:b9:a7:ae,11,38,-84.35483870967742,7.664412070759626,524,162
1106,50:d4:f7:b9:a7:ae,11,39,-87.51515151515152,3.249770431588614,533,162
1107,50:d4:f7:b9:a7:ae,11,40,-85.4,7.782857142857142,528,185
1108,50:d4:f7:b9:a7:ae,11,41,-82.13725490196079,28.255670895809306,543,145
1109,50:d4:f7:b9:a7:ae,11,42,-82.43564356435644,8.68150181354769,544,156
1110,50:d4:f7:b9:a7:ae,11,43,-83.36134453781513,9.340018360285292,560,145
1111,50:d4:f7:b9:a7:ae,11,44,-82.94193548387096,15.65469302809573,559,156
1112,50:d4:f7:b9:a7:ae,11,45,-76.40151515151516,66.831209825528,544,169
1113,50:d4:f7:b9:a7:ae,11,46,-82.12977099236642,23.334304527708174,544,187
1114,50:d4:f7:b9:a7:ae,11,47,-84.88181818181818,9.504214876033057,560,169
1115,50:d4:f7:b9:a7:ae,11,48,-84.82758620689656,6.804756242568372,561,187
1116,50:d4:f7:b9:a7:ae,11,49,-89.33333333333333,2.2222222222222223,579,168
1117,50:d4:f7:b9:a7:ae,11,50,-100.0,0.0,585,185
1118,50:d4:f7:b9:a7:ae,11,51,-100.0,0.0,569,155
1119,50:d4:f7:b9:a7:ae,11,52,-100.0,0.0,567,146
1120,50:d4:f7:b9:a7:ae,11,53,-100.0,0.0,581,146
1121,50:d4:f7:b9:a7:ae,11,54,-88.14285714285714,1.2653061224489797,595,157
1122,50:d4:f7:b9:a7:ae,11,55,-88.33333333333333,2.888888888888889,593,146
1123,50:d4:f7:b9:a7:ae,11,56,-91.0,0.0,582,158
1124,50:d4:f7:b9:a7:ae,11,57,-100.0,0.0,613,145
1125,50:d4:f7:b9:a7:ae,11,58,-100.0,0.0,614,156
1126,50:d4:f7:b9:a7:ae,11,59,-100.0,0.0,634,147
1127,50:d4:f7:b9:a7:ae,11,60,-100.0,0.0,634,156
1128,50:d4:f7:b9:a7:ae,11,61,-89.15384615384616,1.976331360946745,597,169
1129,50:d4:f7:b9:a7:ae,11,62,-91.5,2.25,606,186
1130,50:d4:f7:b9:a7:ae,11,63,-88.0,0.0,618,169
1131,50:d4:f7:b9:a7:ae,11,64,-100.0,0.0,637,168
1132,50:d4:f7:b9:a7:ae,11,65,-92.0,0.0,640,187
1133,50:d4:f7:b9:a7:ae,11,66,-100.0,0.0,625,189
1134,50:d4:f7:b9:a7:ae,11,67,-100.0,0.0,608,208
1135,50:d4:f7:b9:a7:ae,11,68,-100.0,0.0,610,233
1136,50:d4:f7:b9:a7:ae,11,69,-100.0,0.0,629,233
1137,50:d4:f7:b9:a7:ae,11,70,-100.0,0.0,629,213
1138,50:d4:f7:b9:a7:ae,11,71,-88.0,0.0,660,170
1139,50:d4:f7:b9:a7:ae,11,72,-100.0,0.0,653,188
1140,50:d4:f7:b9:a7:ae,11,73,-91.5,0.25,674,186
1141,50:d4:f7:b9:a7:ae,11,74,-100.0,0.0,665,198
1142,50:d4:f7:b9:a7:ae,11,75,-100.0,0.0,677,210
1143,50:d4:f7:b9:a7:ae,11,76,-100.0,0.0,689,202
1144,50:d4:f7:b9:a7:ae,11,77,-100.0,0.0,699,213
1145,50:d4:f7:b9:a7:ae,11,78,-100.0,0.0,694,222
1146,50:d4:f7:b9:a7:ae,11,79,-100.0,0.0,679,224
1147,50:d4:f7:b9:a7:ae,11,80,-100.0,0.0,673,231
1148,50:d4:f7:b9:a7:ae,11,81,-100.0,0.0,669,163
1149,50:d4:f7:b9:a7:ae,11,82,-100.0,0.0,677,141
1150,50:d4:f7:b9:a7:ae,11,83,-100.0,0.0,684,178
1151,50:d4:f7:b9:a7:ae,11,84,-100.0,0.0,683,161
1152,50:d4:f7:b9:a7:ae,11,85,-100.0,0.0,697,175
1153,50:d4:f7:b9:a7:ae,11,86,-100.0,0.0,697,193
1154,50:d4:f7:b9:a7:ae,11,87,-100.0,0.0,719,196
1155,50:d4:f7:b9:a7:ae,11,88,-100.0,0.0,708,209
1156,50:d4:f7:b9:a7:ae,11,89,-100.0,0.0,720,221
1157,50:d4:f7:b9:a7:ae,11,90,-100.0,0.0,739,215
1158,50:d4:f7:b9:a7:ae,11,91,-100.0,0.0,735,232
1159,50:d4:f7:b9:a7:ae,11,92,-100.0,0.0,757,235
1160,50:d4:f7:b9:a7:ae,11,93,-100.0,0.0,749,247
1161,50:d4:f7:b9:a7:ae,11,94,-100.0,0.0,770,246
1162,50:d4:f7:b9:a7:ae,11,95,-100.0,0.0,760,259
1163,50:d4:f7:b9:a7:ae,11,96,-100.0,0.0,779,265
1164,50:d4:f7:ff:f8:e0,12,0,-100.0,0.0,309,254
1165,50:d4:f7:ff:f8:e0,12,1,-100.0,0.0,323,265
1166,50:d4:f7:ff:f8:e0,12,2,-100.0,0.0,327,237
1167,50:d4:f7:ff:f8:e0,12,3,-100.0,0.0,339,250
1168,50:d4:f7:ff:f8:e0,12,4,-100.0,0.0,343,222
1169,50:d4:f7:ff:f8:e0,12,5,-100.0,0.0,355,234
1170,50:d4:f7:ff:f8:e0,12,6,-100.0,0.0,355,209
1171,50:d4:f7:ff:f8:e0,12,7,-100.0,0.0,366,220
1172,50:d4:f7:ff:f8:e0,12,8,-100.0,0.0,374,188
1173,50:d4:f7:ff:f8:e0,12,9,-100.0,0.0,386,201
1174,50:d4:f7:ff:f8:e0,12,10,-100.0,0.0,386,235
1175,50:d4:f7:ff:f8:e0,12,11,-100.0,0.0,400,219
1176,50:d4:f7:ff:f8:e0,12,12,-100.0,0.0,414,235
1177,50:d4:f7:ff:f8:e0,12,13,-100.0,0.0,402,247
1178,50:d4:f7:ff:f8:e0,12,14,-100.0,0.0,393,169
1179,50:d4:f7:ff:f8:e0,12,15,-100.0,0.0,402,187
1180,50:d4:f7:ff:f8:e0,12,16,-100.0,0.0,423,168
1181,50:d4:f7:ff:f8:e0,12,17,-100.0,0.0,443,186
1182,50:d4:f7:ff:f8:e0,12,18,-100.0,0.0,452,166
1183,50:d4:f7:ff:f8:e0,12,19,-100.0,0.0,467,185
1184,50:d4:f7:ff:f8:e0,12,20,-100.0,0.0,475,169
1185,50:d4:f7:ff:f8:e0,12,21,-100.0,0.0,492,185
1186,50:d4:f7:ff:f8:e0,12,22,-100.0,0.0,494,169
1187,50:d4:f7:ff:f8:e0,12,23,-100.0,0.0,514,187
1188,50:d4:f7:ff:f8:e0,12,24,-100.0,0.0,512,170
1189,50:d4:f7:ff:f8:e0,12,25,-100.0,0.0,393,159
1190,50:d4:f7:ff:f8:e0,12,26,-100.0,0.0,391,146
1191,50:d4:f7:ff:f8:e0,12,27,-100.0,0.0,413,159
1192,50:d4:f7:ff:f8:e0,12,28,-100.0,0.0,414,146
1193,50:d4:f7:ff:f8:e0,12,29,-100.0,0.0,440,157
1194,50:d4:f7:ff:f8:e0,12,30,-100.0,0.0,440,146
1195,50:d4:f7:ff:f8:e0,12,31,-100.0,0.0,464,145
1196,50:d4:f7:ff:f8:e0,12,32,-100.0,0.0,464,162
1197,50:d4:f7:ff:f8:e0,12,33,-100.0,0.0,485,156
1198,50:d4:f7:ff:f8:e0,12,34,-100.0,0.0,484,145
1199,50:d4:f7:ff:f8:e0,12,35,-100.0,0.0,509,146
1200,50:d4:f7:ff:f8:e0,12,36,-100.0,0.0,510,157
1201,50:d4:f7:ff:f8:e0,12,37,-100.0,0.0,527,145
1202,50:d4:f7:ff:f8:e0,12,38,-100.0,0.0,524,162
1203,50:d4:f7:ff:f8:e0,12,39,-100.0,0.0,533,162
1204,50:d4:f7:ff:f8:e0,12,40,-100.0,0.0,528,185
1205,50:d4:f7:ff:f8:e0,12,41,-100.0,0.0,543,145
1206,50:d4:f7:ff:f8:e0,12,42,-100.0,0.0,544,156
1207,50:d4:f7:ff:f8:e0,12,43,-100.0,0.0,560,145
1208,50:d4:f7:ff:f8:e0,12,44,-100.0,0.0,559,156
1209,50:d4:f7:ff:f8:e0,12,45,-100.0,0.0,544,169
1210,50:d4:f7:ff:f8:e0,12,46,-100.0,0.0,544,187
1211,50:d4:f7:ff:f8:e0,12,47,-100.0,0.0,560,169
1212,50:d4:f7:ff:f8:e0,12,48,-100.0,0.0,561,187
1213,50:d4:f7:ff:f8:e0,12,49,-100.0,0.0,579,168
1214,50:d4:f7:ff:f8:e0,12,50,-100.0,0.0,585,185
1215,50:d4:f7:ff:f8:e0,12,51,-100.0,0.0,569,155
1216,50:d4:f7:ff:f8:e0,12,52,-100.0,0.0,567,146
1217,50:d4:f7:ff:f8:e0,12,53,-100.0,0.0,581,146
1218,50:d4:f7:ff:f8:e0,12,54,-100.0,0.0,595,157
1219,50:d4:f7:ff:f8:e0,12,55,-100.0,0.0,593,146
1220,50:d4:f7:ff:f8:e0,12,56,-100.0,0.0,582,158
1221,50:d4:f7:ff:f8:e0,12,57,-100.0,0.0,613,145
1222,50:d4:f7:ff:f8:e0,12,58,-100.0,0.0,614,156
1223,50:d4:f7:ff:f8:e0,12,59,-100.0,0.0,634,147
1224,50:d4:f7:ff:f8:e0,12,60,-100.0,0.0,634,156
1225,50:d4:f7:ff:f8:e0,12,61,-100.0,0.0,597,169
1226,50:d4:f7:ff:f8:e0,12,62,-100.0,0.0,606,186
1227,50:d4:f7:ff:f8:e0,12,63,-100.0,0.0,618,169
1228,50:d4:f7:ff:f8:e0,12,64,-100.0,0.0,637,168
1229,50:d4:f7:ff:f8:e0,12,65,-100.0,0.0,640,187
1230,50:d4:f7:ff:f8:e0,12,66,-100.0,0.0,625,189
1231,50:d4:f7:ff:f8:e0,12,67,-100.0,0.0,608,208
1232,50:d4:f7:ff:f8:e0,12,68,-100.0,0.0,610,233
1233,50:d4:f7:ff:f8:e0,12,69,-100.0,0.0,629,233
1234,50:d4:f7:ff:f8:e0,12,70,-100.0,0.0,629,213
1235,50:d4:f7:ff:f8:e0,12,71,-100.0,0.0,660,170
1236,50:d4:f7:ff:f8:e0,12,72,-100.0,0.0,653,188
1237,50:d4:f7:ff:f8:e0,12,73,-100.0,0.0,674,186
1238,50:d4:f7:ff:f8:e0,12,74,-100.0,0.0,665,198
1239,50:d4:f7:ff:f8:e0,12,75,-100.0,0.0,677,210
1240,50:d4:f7:ff:f8:e0,12,76,-100.0,0.0,689,202
1241,50:d4:f7:ff:f8:e0,12,77,-100.0,0.0,699,213
1242,50:d4:f7:ff:f8:e0,12,78,-100.0,0.0,694,222
1243,50:d4:f7:ff:f8:e0,12,79,-100.0,0.0,679,224
1244,50:d4:f7:ff:f8:e0,12,80,-100.0,0.0,673,231
1245,50:d4:f7:ff:f8:e0,12,81,-100.0,0.0,669,163
1246,50:d4:f7:ff:f8:e0,12,82,-100.0,0.0,677,141
1247,50:d4:f7:ff:f8:e0,12,83,-100.0,0.0,684,178
1248,50:d4:f7:ff:f8:e0,12,84,-100.0,0.0,683,161
1249,50:d4:f7:ff:f8:e0,12,85,-100.0,0.0,697,175
